,text,line,start_pos,end_pos,file,class,prob,predict
2326,Documents reviewed are listed in Attachment 1 to this report.,192,654,715,ano_2001003.txt,,0.6812000274658203,Control
2328,Boric Acid Corrosion Prevention Program a.,192,717,759,ano_2001003.txt,,0.37940001487731934,Control
2329,"Scope The team reviewed Procedures 5000.05, ""Boric Acid Corrosion Prevention Program Administration,"" and 1032.037, ""Inspection and Evaluation of Boric Acid Leaks,"" and interviewed program engineers to determine if the boric acid corrosion prevention program can address the effects of aging on systems, structures, and commodity groups for which it is credited in the applicant's license renewal application and aging management reviews.",192,759,1197,ano_2001003.txt,,0.6014000177383423,Planning
2330,"b. Observations The Boric Acid Corrosion Prevention Program, primarily controlled by existing Procedures 5000.05, ""Boric Acid Corrosion Prevention Program Administration,"" and 1032.037, ""Inspection and Evaluation of Boric Acid Leaks,"" is given credit, in the license renewal application for managing the loss of material due to boric acid corrosion of carbon steel.",192,1197,1562,ano_2001003.txt,,0.5259000062942505,Management
2331,"The Boric Acid Corrosion Prevention Program consists primarily of a walkdown of the systems within the reactor building, after reactor shutdown and before final reactor building closure prior to restart.",192,1562,1765,ano_2001003.txt,,0.299699991941452,Control
2332,"This walkdown includes a visual inspection of the components to detect the presence of leakage, as evidenced by moisture or the presence of boric acid powder or crystals on the exterior of valves, connections, and insulated surfaces.",192,1765,1998,ano_2001003.txt,,0.9717000126838684,Procedural&Team
2333,"If such evidence is found, the presence and characteristics of the leak are recorded on a form entitled, ""Identification & Evaluation of Boric Acid Leakage,"" and turned over to the boric acid corrosion coordinator for evaluation and disposition.",192,1998,2243,ano_2001003.txt,,0.8288000226020813,Procedural&Team
2334,The team discussed this program's attributes and results with engineers responsible for the program and examined the available records generated by the program for several years and found them to be adequate.,192,2243,2451,ano_2001003.txt,,0.9415000081062317,Procedural&Team
2335,"However, during this inspection, the applicant was unable to locate the program records from the last Unit 1 outage, 1R15.",192,2451,2573,ano_2001003.txt,,0.48890000581741333,Control
2336,"The applicant stated that the last person designated as the boric acid coordinator left the position in approximately August of 2000, and the position has been vacant since.",192,2573,2746,ano_2001003.txt,,0.9180999994277954,Management
2337,The applicant speculated that this vacancy may have contributed to the misplaced records.,192,2746,2835,ano_2001003.txt,,0.7008000016212463,Planning
2338,"While the records were not available, the applicant stated that the boric acid leak inspection had been",192,2835,2938,ano_2001003.txt,,0.34929999709129333,Control
2340,The applicant initiated Condition Report CR-ANO-1-2001-0041 to document the lack of records in their corrective action system.,194,14,140,ano_2001003.txt,,0.511900007724762,Control
2341,The team observed that ANO management attention should be placed on filling this vacancy soon.,194,140,234,ano_2001003.txt,,0.9824000000953674,Procedural&Team
2342,"Procedure 5000.005, step 6.4, states, ""System Engineering shall trend and maintain all boric acid evaluations and determine repetitive problem areas that can be addressed during each refueling outage.""",194,234,435,ano_2001003.txt,,0.47099998593330383,Control
2343,"The team was shown a computerized data base into which the applicant intends to load future boric acid leak records, but there were only two entries at present for Unit 1.",194,435,606,ano_2001003.txt,,0.9674000144004822,Planning
2344,The team saw no evidence of an established trending program.,194,606,666,ano_2001003.txt,,0.5149000287055969,Control
2345,"Applicant representatives acknowledged that there is no formally-established trending program, but stated they plan to develop one when the boric acid coordinator vacancy is filled.",194,666,847,ano_2001003.txt,,0.7839000225067139,Planning
2346,The applicant initiated Condition Report CR-ANO-C-2001-0050 to document this failure to perform trending as required by procedure.,194,847,977,ano_2001003.txt,,0.48410001397132874,Control
2347,These observations were referred to the resident inspector for disposition in accordance with the reactor oversight program.,194,977,1101,ano_2001003.txt,,0.4745999872684479,Information
2348,See NRC Inspection Report 50-313/2001-002; 50-368/2001-002.,194,1101,1160,ano_2001003.txt,,0.4253000020980835,Control
2349,"c. Conclusions Although the program could be improved, the team found that the Boric Acid Corrosion Prevention Program has been functioning for past years and, therefore, should be effective to manage the aging effect of boric acid corrosion of susceptible materials.",194,1160,1427,ano_2001003.txt,,0.7142000198364258,Team & Organization
2351,Reactor Building Sump Closeout Inspection a.,194,1429,1473,ano_2001003.txt,,0.36660000681877136,Information
2352,"Scope The team reviewed the applicant's license renewal application, the NRC's SER, existing plant procedures, and results of reactor building sump inspections and interviewed program engineers to determine if the reactor building sump closeout inspection can address the effects of aging on systems, structures, and commodity groups for which it is credited in the applicant's license renewal application and aging management reviews.",194,1473,1908,ano_2001003.txt,,0.6970999836921692,Planning
2353,"Because the unit was in full operation during this inspection, the team reviewed available photographs of the reactor sump.",194,1908,2031,ano_2001003.txt,,0.4117000102996826,Information
2354,b. Observations The purpose of the reactor building sump closeout inspection is to detect significant degradation of the sump components and remove any foreign objects that could impede suction from the sump.,194,2031,2239,ano_2001003.txt,,0.8409000039100647,Management
2355,The aging effects addressed by the reactor building sump closeout inspection are loss of material for the carbon steel components and cracking for stainless steel components due to the presence of borated water.,194,2239,2450,ano_2001003.txt,,0.9843999743461609,Procedural&Team
2356,The reactor building sump closeout inspection is a visual inspection of the exterior and interior surfaces of the sump.,194,2450,2569,ano_2001003.txt,,0.4368000030517578,Control
2358,"-20reviewed Plant Procedure 1015.036, ""Containment Building Closeout, Attachment E, Unit 1 Sump Closeout, Change 006-03-0.""",196,0,124,ano_2001003.txt,,0.42590001225471497,Control
2359,"The team also reviewed Quality Control Procedure QCI-S-1, ""Containment Sump InspectionMaintenance/Modification,"" Revision 7, which is used by quality control personnel to perform a sump inspection in parallel with the operating staff.",196,124,358,ano_2001003.txt,,0.5282999873161316,Procedural&Team
2360,"As a minimum, this inspection is performed at the end of each refueling outage.",196,358,437,ano_2001003.txt,,0.47589999437332153,Control
